ID,Link,Name,New,In Analysis,Ready,In Progress,Waiting,Accepted,Done,Type,
BKG-1836,https://its.it.lan.com/browse/BKG-1836,,2018-10-11,,2018-10-11,2018-10-11,2018-10-11,2018-10-11,2018-10-11,Task,
BKG-1840,https://its.it.lan.com/browse/BKG-1840,,2018-10-16,,2018-10-16,2018-10-16,2018-10-16,2018-10-16,2018-10-17,Bug,
BKG-1841,https://its.it.lan.com/browse/BKG-1841,,2018-10-17,,,,,,,Bug,
BKG-1848,https://its.it.lan.com/browse/BKG-1848,,2018-10-17,,,,,,,Task,
BKG-1849,https://its.it.lan.com/browse/BKG-1849,,2018-10-17,2018-10-17,2018-10-17,2018-10-18,2018-10-18,2018-10-18,2018-10-18,Story,
BKG-1850,https://its.it.lan.com/browse/BKG-1850,,2018-10-17,2018-10-17,2018-10-22,2018-10-23,2018-10-25,2018-10-26,2018-10-26,Story,
BKG-1856,https://its.it.lan.com/browse/BKG-1856,,2018-10-25,,2018-10-25,2018-10-25,2018-10-25,2018-10-25,2018-10-25,Task,
BKG-1858,https://its.it.lan.com/browse/BKG-1858,,2018-10-26,,2018-10-29,2018-10-29,2018-10-30,2018-10-30,2018-10-31,Task,
BKG-1859,https://its.it.lan.com/browse/BKG-1859,,2018-10-26,,2018-10-29,2018-10-29,2018-11-07,2018-11-12,2018-11-14,Task,
BKG-1860,https://its.it.lan.com/browse/BKG-1860,,2018-10-26,,2018-10-29,2018-11-01,2018-11-01,2018-11-01,2018-11-01,Task,
BKG-1861,https://its.it.lan.com/browse/BKG-1861,,2018-10-26,,2018-10-29,2018-10-29,,,2018-11-05,Task,
BKG-1862,https://its.it.lan.com/browse/BKG-1862,,2018-10-29,,,,,,,Task,
BKG-1865,https://its.it.lan.com/browse/BKG-1865,,2018-10-29,,2018-10-29,2018-10-29,2018-10-30,2018-10-30,2018-10-30,Task,
BKG-1867,https://its.it.lan.com/browse/BKG-1867,,2018-10-31,,2018-10-31,2018-11-01,2018-11-05,2018-11-05,2018-11-05,Task,
BKG-1868,https://its.it.lan.com/browse/BKG-1868,,2018-10-31,2018-10-31,2018-10-31,2018-10-31,2018-10-31,2018-11-05,2018-11-05,Story,
BKG-1869,https://its.it.lan.com/browse/BKG-1869,,2018-10-31,2018-10-31,2018-10-31,2018-11-05,2018-11-12,2018-11-13,2018-11-14,Story,
BKG-1870,https://its.it.lan.com/browse/BKG-1870,,2018-11-03,,2018-11-03,2018-11-03,2018-11-03,2018-11-03,2018-11-05,Task,
BKG-1876,https://its.it.lan.com/browse/BKG-1876,,2018-11-04,,,,,,,Bug,
BKG-1878,https://its.it.lan.com/browse/BKG-1878,,2018-11-05,,2018-11-08,2018-11-09,2018-11-14,,2018-11-14,Task,
BKG-1879,https://its.it.lan.com/browse/BKG-1879,,2018-11-05,,2018-11-05,2018-11-05,2018-11-12,,2018-11-13,Task,
BKG-1880,https://its.it.lan.com/browse/BKG-1880,,2018-11-05,,2018-11-08,2018-11-08,2018-11-21,2018-11-22,2018-11-28,Bug,
BKG-1882,https://its.it.lan.com/browse/BKG-1882,,2018-11-05,,2018-11-05,2018-11-05,2018-11-07,2018-11-12,2018-11-14,Task,
BKG-1883,https://its.it.lan.com/browse/BKG-1883,,2018-11-05,,2018-11-05,2018-11-05,2018-11-07,2018-11-12,2018-11-14,Bug,
BKG-1884,https://its.it.lan.com/browse/BKG-1884,,2018-11-05,,2018-11-05,2018-11-05,2018-11-06,2018-11-12,2018-11-14,Bug,
BKG-1889,https://its.it.lan.com/browse/BKG-1889,,2018-11-08,,2018-11-08,2018-11-08,2018-11-12,2018-11-13,2018-11-14,Task,
BKG-1890,https://its.it.lan.com/browse/BKG-1890,,2018-11-08,,2019-01-03,2019-01-03,2019-01-15,2019-01-15,,Task,
BKG-1892,https://its.it.lan.com/browse/BKG-1892,,2018-11-09,2018-11-09,2018-11-14,2018-11-14,2018-11-16,2018-11-16,2018-11-19,Story,
BKG-1900,https://its.it.lan.com/browse/BKG-1900,,2018-11-12,,2018-11-13,2018-11-14,2018-11-14,2018-11-15,2018-11-20,Task,
BKG-1902,https://its.it.lan.com/browse/BKG-1902,,2018-11-12,,2018-11-28,2018-11-29,,,2018-12-04,Spike,
BKG-1905,https://its.it.lan.com/browse/BKG-1905,,2018-11-15,,2018-11-15,2018-11-15,2018-11-15,2018-11-15,2018-11-20,Task,
BKG-1907,https://its.it.lan.com/browse/BKG-1907,,2018-11-15,2018-11-15,2018-11-21,2018-11-22,2018-11-26,2018-11-28,2018-12-12,Story,
BKG-1915,https://its.it.lan.com/browse/BKG-1915,,2018-11-19,,2018-11-19,2018-11-19,2018-11-21,2018-11-23,2018-11-26,Bug,
BKG-1916,https://its.it.lan.com/browse/BKG-1916,,2018-11-15,2018-11-29,2018-12-26,2018-12-27,2018-12-27,2018-12-27,2018-12-28,Story,
BKG-1919,https://its.it.lan.com/browse/BKG-1919,,2018-11-20,,2018-11-20,2018-11-20,2018-11-21,2018-11-21,2018-11-21,Task,
BKG-1920,https://its.it.lan.com/browse/BKG-1920,,2018-11-20,,2018-11-20,2018-11-20,2018-11-20,2018-11-20,2018-11-21,Task,
BKG-1921,https://its.it.lan.com/browse/BKG-1921,,2018-11-21,2018-11-21,2018-11-21,2018-11-21,2018-11-22,2018-11-22,2018-11-23,Story,
BKG-1922,https://its.it.lan.com/browse/BKG-1922,,2018-11-23,,2018-11-23,2018-11-26,,,2018-11-29,Task,
BKG-1923,https://its.it.lan.com/browse/BKG-1923,,2018-11-23,,,,,,,Bug,
BKG-1926,https://its.it.lan.com/browse/BKG-1926,,2018-11-27,,2018-11-27,2018-11-27,2018-11-27,2018-11-28,2018-11-28,Story,
BKG-1929,https://its.it.lan.com/browse/BKG-1929,,2018-11-27,,2018-11-28,2018-11-28,2018-12-03,,2018-12-03,Bug,
BKG-1931,https://its.it.lan.com/browse/BKG-1931,,2018-11-29,,,,,,,Bug,
BKG-1932,https://its.it.lan.com/browse/BKG-1932,,2018-11-29,2018-11-29,2018-11-29,2018-11-29,2018-12-03,2018-12-03,2018-12-04,Story,
BKG-1934,https://its.it.lan.com/browse/BKG-1934,,2018-11-29,,,,,,,Story,
BKG-1935,https://its.it.lan.com/browse/BKG-1935,,2018-11-29,,,,,,,Story,
BKG-1936,https://its.it.lan.com/browse/BKG-1936,,2018-11-29,,,,,,,Story,
BKG-1937,https://its.it.lan.com/browse/BKG-1937,,2018-11-29,,2018-12-03,2018-12-03,,,2018-12-05,Spike,
BKG-1942,https://its.it.lan.com/browse/BKG-1942,,2018-12-03,,2018-12-03,2018-12-03,2018-12-07,2018-12-12,2018-12-12,Task,
BKG-1944,https://its.it.lan.com/browse/BKG-1944,,2018-12-03,,2018-12-03,2018-12-03,2018-12-14,2018-12-14,2018-12-18,Bug,
BKG-1946,https://its.it.lan.com/browse/BKG-1946,,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-06,,2018-12-06,Story,
BKG-1947,https://its.it.lan.com/browse/BKG-1947,,2018-12-04,2018-12-05,2018-12-05,2018-12-06,2018-12-11,2018-12-13,2018-12-13,Story,
BKG-1948,https://its.it.lan.com/browse/BKG-1948,,2018-12-05,2018-12-05,2018-12-06,2018-12-07,2018-12-10,2018-12-11,2018-12-11,Story,
BKG-1950,https://its.it.lan.com/browse/BKG-1950,,2018-12-06,2018-12-06,2018-12-06,2018-12-06,2018-12-07,2018-12-10,2018-12-11,Story,
BKG-1951,https://its.it.lan.com/browse/BKG-1951,,2018-12-10,2018-12-10,2018-12-11,2018-12-11,2018-12-11,2018-12-11,2018-12-12,Story,
BKG-1953,https://its.it.lan.com/browse/BKG-1953,,2018-12-11,2018-12-11,2018-12-26,2018-12-27,2018-12-27,2018-12-27,2018-12-28,Story,
BKG-1955,https://its.it.lan.com/browse/BKG-1955,,2018-12-11,,2018-12-12,2018-12-12,,,2018-12-20,Spike,
BKG-1956,https://its.it.lan.com/browse/BKG-1956,,2018-12-13,,2018-12-13,2018-12-13,2018-12-13,2018-12-13,2018-12-17,Bug,
BKG-1957,https://its.it.lan.com/browse/BKG-1957,,2018-12-17,2018-12-17,2018-12-17,2018-12-17,2018-12-20,2018-12-26,2018-12-28,Story,
BKG-1960,https://its.it.lan.com/browse/BKG-1960,,2018-12-17,2018-12-17,2019-01-03,2019-01-03,2019-01-15,,,Story,
BKG-1961,https://its.it.lan.com/browse/BKG-1961,,2018-12-17,,2018-12-17,2018-12-17,2018-12-18,2018-12-19,2018-12-20,Bug,
BKG-1973,https://its.it.lan.com/browse/BKG-1973,,2018-12-17,,,,,,,Story,
BKG-1974,https://its.it.lan.com/browse/BKG-1974,,2018-12-17,,,,,,,Story,
BKG-1975,https://its.it.lan.com/browse/BKG-1975,,2018-12-17,,,,,,,Story,
BKG-1976,https://its.it.lan.com/browse/BKG-1976,,2018-12-17,,,,,,,Story,
BKG-1977,https://its.it.lan.com/browse/BKG-1977,,2018-12-17,2019-01-03,,,,,,Story,
BKG-1978,https://its.it.lan.com/browse/BKG-1978,,2018-12-17,,,,,,,Story,
BKG-1979,https://its.it.lan.com/browse/BKG-1979,,2018-12-17,2018-12-17,2018-12-18,2018-12-18,2018-12-18,2018-12-18,2018-12-20,Story,
BKG-1981,https://its.it.lan.com/browse/BKG-1981,,2018-12-17,2018-12-21,2018-12-26,2018-12-26,2019-01-02,2019-01-03,2019-01-04,Story,
BKG-1982,https://its.it.lan.com/browse/BKG-1982,,2018-12-17,2018-12-26,2019-01-03,2019-01-03,2019-01-09,2019-01-15,,Story,
BKG-1983,https://its.it.lan.com/browse/BKG-1983,,2018-12-17,,,,,,2018-12-26,Story,
BKG-1984,https://its.it.lan.com/browse/BKG-1984,,2018-12-17,2019-01-04,2019-01-15,2019-01-15,2019-01-16,,,Story,
BKG-1985,https://its.it.lan.com/browse/BKG-1985,,2018-12-17,2019-01-04,2019-01-17,2019-01-17,,,,Story,
BKG-1986,https://its.it.lan.com/browse/BKG-1986,,2018-12-17,,,,,,,Story,
BKG-1987,https://its.it.lan.com/browse/BKG-1987,,2018-12-17,,,,,,,Story,
BKG-1991,https://its.it.lan.com/browse/BKG-1991,,2018-12-17,,,,,,,Story,
BKG-1992,https://its.it.lan.com/browse/BKG-1992,,2018-12-17,,,,,,,Story,
BKG-1995,https://its.it.lan.com/browse/BKG-1995,,2018-12-17,,,,,,,Story,
BKG-1996,https://its.it.lan.com/browse/BKG-1996,,2018-12-17,,,,,,,Story,
BKG-1997,https://its.it.lan.com/browse/BKG-1997,,2018-12-17,,,,,,,Story,
BKG-1999,https://its.it.lan.com/browse/BKG-1999,,2018-12-17,,,,,,,Story,
BKG-2000,https://its.it.lan.com/browse/BKG-2000,,2018-12-17,,,,,,,Story,
BKG-2001,https://its.it.lan.com/browse/BKG-2001,,2018-12-17,,,,,,,Story,
BKG-2002,https://its.it.lan.com/browse/BKG-2002,,2018-12-17,,,,,,,Story,
BKG-2004,https://its.it.lan.com/browse/BKG-2004,,2018-12-17,,,,,,,Story,
BKG-2005,https://its.it.lan.com/browse/BKG-2005,,2018-12-17,,,,,,,Story,
BKG-2006,https://its.it.lan.com/browse/BKG-2006,,2018-12-17,,,,,,,Story,
BKG-2007,https://its.it.lan.com/browse/BKG-2007,,2018-12-17,,,,,,,Story,
BKG-2008,https://its.it.lan.com/browse/BKG-2008,,2018-12-17,,,,,,,Story,
BKG-2009,https://its.it.lan.com/browse/BKG-2009,,2018-12-17,,,,,,,Story,
BKG-2012,https://its.it.lan.com/browse/BKG-2012,,2018-12-17,,,,,,,Story,
BKG-2013,https://its.it.lan.com/browse/BKG-2013,,2018-12-17,,,,,,,Story,
BKG-2014,https://its.it.lan.com/browse/BKG-2014,,2018-12-17,,,,,,,Bug,
BKG-2015,https://its.it.lan.com/browse/BKG-2015,,2018-12-18,,2018-12-18,2018-12-19,2018-12-20,,2018-12-20,Task,
BKG-2017,https://its.it.lan.com/browse/BKG-2017,,2018-12-19,2018-12-19,2018-12-19,2018-12-20,2018-12-27,2018-12-28,2018-12-28,Story,
BKG-2018,https://its.it.lan.com/browse/BKG-2018,,2018-12-19,2018-12-19,2018-12-20,2018-12-26,2018-12-26,2018-12-27,2018-12-28,Story,
BKG-2019,https://its.it.lan.com/browse/BKG-2019,,2018-12-20,,2018-12-20,2018-12-26,2018-12-26,2018-12-27,2019-01-03,Task,
BKG-2021,https://its.it.lan.com/browse/BKG-2021,,2018-12-21,2018-12-21,2019-01-02,2019-01-02,2019-01-02,2019-01-03,2019-01-10,Story,
BKG-2022,https://its.it.lan.com/browse/BKG-2022,,2018-12-21,,,,,,,Story,
BKG-2024,https://its.it.lan.com/browse/BKG-2024,,2018-12-26,,2019-01-15,2019-01-15,,,,Task,
BKG-2027,https://its.it.lan.com/browse/BKG-2027,,2018-12-28,,2018-12-28,2018-12-28,2018-12-28,2018-12-28,2018-12-31,Bug,
BKG-2028,https://its.it.lan.com/browse/BKG-2028,,2018-12-28,,,,,,,Bug,
BKG-2035,https://its.it.lan.com/browse/BKG-2035,,2019-01-04,,2019-01-04,2019-01-04,2019-01-04,2019-01-07,2019-01-08,Task,
BKG-2036,https://its.it.lan.com/browse/BKG-2036,,2019-01-07,,,,,,,Task,
BKG-2037,https://its.it.lan.com/browse/BKG-2037,,2019-01-07,,,,,,,Task,
BKG-2039,https://its.it.lan.com/browse/BKG-2039,,2019-01-07,,2019-01-07,2019-01-07,2019-01-08,2019-01-09,2019-01-10,Task,
BKG-2040,https://its.it.lan.com/browse/BKG-2040,,2019-01-10,,2019-01-10,2019-01-10,2019-01-10,2019-01-10,2019-01-14,Task,
BKG-2041,https://its.it.lan.com/browse/BKG-2041,,2019-01-10,,2019-01-10,2019-01-10,2019-01-10,2019-01-10,2019-01-15,Task,
BKG-2045,https://its.it.lan.com/browse/BKG-2045,,2019-01-14,2019-01-14,2019-01-14,2019-01-14,,,,Story,
BKG-2052,https://its.it.lan.com/browse/BKG-2052,,2019-01-17,2019-01-17,2019-01-17,2019-01-17,,,,Story,
BKG-2053,https://its.it.lan.com/browse/BKG-2053,,2019-01-17,,,,,,,Story,
